,league,date,home_team,away_team,xG,xGA,npxG,npxGA,deep,deep_allowed,ppda_coef,oppda_coef,fthg,ftag,ftr
15918,Ligue_1,2015-03-08,Montpellier,Lyon,1.55979,3.47495,0.799693,2.71485,6,6,9.108108108108109,3.333333333333333,1,5,A
20148,RFPL,2015-03-09,Amkar,T Moscow,0.371689,0.108806,0.371689,0.108806,1,0,4.566666666666666,7.230769230769231,0,0,D
19939,RFPL,2015-03-09,Rubin Kazan,Arsenal Tula,0.959013,0.505787,0.959013,0.505787,3,4,6.7407407407407405,8.6875,1,0,H
20209,RFPL,2015-03-09,Kuban,M Saransk,2.0947,0.172119,2.0947,0.172119,9,2,4.954545454545454,13.9,0,0,D
11669,Serie_A,2015-03-09,Lazio,Fiorentina,3.70253,0.200536,2.94127,0.200536,4,5,14.363636363636363,7.758620689655173,4,0,H
671,La_liga,2015-03-09,Cordoba,Getafe,1.134,0.757081,1.134,0.757081,3,4,6.038461538461538,7.735294117647059,1,2,A
11707,Serie_A,2015-03-09,Juventus,Sassuolo,0.780512,0.0929487,0.780512,0.0929487,8,1,4.472222222222222,6.868421052631579,1,0,H
20180,RFPL,2015-03-13,Krasnodar,Ural,1.47246,0.538396,1.47246,0.538396,16,3,6.2,10.115384615384617,1,1,D
16071,Ligue_1,2015-03-13,Monaco,Bastia,4.78539,0.127961,4.0253,0.127961,18,1,6.416666666666667,15.047619047619047,3,0,H
8320,Bundesliga,2015-03-13,Leverkusen,Stuttgart,1.59835,1.03528,1.59835,1.03528,4,3,4.222222222222222,8.423076923076923,4,0,H
16034,Ligue_1,2015-03-13,Nice,Guingamp,0.932215,1.18537,0.932215,1.18537,7,4,3.0789473684210527,12.107142857142858,1,2,A
330,La_liga,2015-03-13,Valencia,La Coruna,2.87108,0.181554,2.1278,0.181554,10,3,10.818181818181818,6.548387096774194,2,0,H
19880,RFPL,2015-03-14,Ufa,Amkar,0.848365,0.957562,0.848365,0.957562,2,7,9.88888888888889,6.9375,1,1,D
4376,EPL,2015-03-14,Crystal Palace,QPR,2.20095,0.266048,2.20095,0.266048,5,2,9.095238095238097,4.782608695652174,3,1,H
19910,RFPL,2015-03-14,CSKA Moscow,M Saransk,1.68616,0.204032,1.68616,0.204032,18,0,6.172413793103448,19.466666666666665,4,0,H
8422,Bundesliga,2015-03-14,Hertha,Schalke 04,1.64453,1.99192,1.64453,1.99192,3,4,12.833333333333334,4.333333333333333,2,2,D
8456,Bundesliga,2015-03-14,Werder Bremen,Bayern Munich,0.290321,2.18396,0.290321,2.18396,3,10,12.294117647058824,4.727272727272728,0,4,A
8388,Bundesliga,2015-03-14,Augsburg,Mainz,0.94984,1.62842,0.94984,1.62842,4,6,3.425,9.161290322580646,0,2,A
8694,Bundesliga,2015-03-14,Ein Frankfurt,Paderborn,1.726,0.634028,1.726,0.634028,3,1,5.0,12.5,4,0,H
8354,Bundesliga,2015-03-14,Hoffenheim,Hamburg,2.66878,0.438761,1.91101,0.438761,11,3,3.6486486486486487,15.05,3,0,H
4338,EPL,2015-03-14,Sunderland,Aston Villa,0.472898,1.50195,0.472898,1.50195,9,3,8.088235294117647,10.31578947368421,0,4,A
178,La_liga,2015-03-14,Espanol,Ath Madrid,0.197774,1.49831,0.197774,1.49831,5,2,6.074074074074074,6.478260869565218,0,0,D
4300,EPL,2015-03-14,West Brom,Stoke,0.958807,0.198751,0.958807,0.198751,4,7,12.5,5.04,1,0,H
4528,EPL,2015-03-14,Arsenal,West Ham,3.19619,0.478172,3.19619,0.478172,23,2,3.4857142857142858,15.944444444444445,3,0,H
4261,EPL,2015-03-14,Leicester,Hull,0.53913,1.0475,0.53913,1.0475,8,5,8.227272727272727,7.666666666666667,0,0,D
16338,Ligue_1,2015-03-14,Metz,St Etienne,1.85037,1.48298,1.09027,1.48298,2,4,7.794117647058823,8.391304347826088,2,3,A
20120,RFPL,2015-03-14,Lokomotiv Moscow,Arsenal Tula,1.57195,1.30875,1.57195,1.30875,9,7,6.304347826086956,8.206896551724139,0,1,A
634,La_liga,2015-03-14,Eibar,Barcelona,0.714941,1.89195,0.714941,1.14868,1,11,16.375,5.958333333333333,0,2,A
11784,Serie_A,2015-03-14,Palermo,Juventus,0.247164,0.510054,0.247164,0.510054,4,1,7.137931034482759,6.1891891891891895,0,1,A
8592,Bundesliga,2015-03-14,Dortmund,FC Koln,0.5365,0.938097,0.5365,0.938097,10,4,5.290322580645161,43.55555555555556,0,0,D
4832,EPL,2015-03-14,Burnley,Man City,0.242058,1.2576,0.242058,1.2576,3,13,19.73684210526316,4.965517241379311,1,0,H
292,La_liga,2015-03-14,Vallecano,Granada,3.07872,1.13426,3.07872,1.13426,6,3,3.46875,10.0,3,1,H
15919,Ligue_1,2015-03-14,Montpellier,Reims,3.27913,1.43438,3.27913,1.43438,4,2,7.032258064516129,3.772727272727273,3,1,H
15958,Ligue_1,2015-03-14,Nantes,Evian Thonon Gaillard,1.36711,0.788056,1.36711,0.788056,5,2,7.782608695652174,4.884615384615385,2,1,H
16300,Ligue_1,2015-03-14,Lorient,Caen,1.41533,1.32089,1.41533,1.32089,9,2,4.4,29.166666666666668,2,1,H
16414,Ligue_1,2015-03-14,Lens,Toulouse,0.674633,0.61914,0.674633,0.61914,4,7,3.68,5.24,1,0,H
12240,Serie_A,2015-03-14,Cagliari,Empoli,0.976957,0.670824,0.976957,0.670824,5,10,12.0,4.923076923076923,1,1,D
520,La_liga,2015-03-14,Celta,Ath Bilbao,1.93556,2.77225,1.93556,2.02898,8,5,5.384615384615385,14.347826086956522,1,2,A
19850,RFPL,2015-03-15,Spartak Moscow,Dynamo Moscow,1.44958,0.716368,1.44958,0.716368,3,7,5.586206896551724,4.258064516129032,1,0,H
748,La_liga,2015-03-15,Almeria,Villarreal,1.3378,1.39493,1.3378,1.39493,5,4,10.0,4.875,0,0,D
15692,Ligue_1,2015-03-15,Lille,Rennes,1.86602,0.426289,1.10592,0.426289,3,9,12.272727272727272,13.875,3,0,H
20300,RFPL,2015-03-15,T Moscow,Zenit,0.470415,0.356423,0.470415,0.356423,2,1,4.285714285714286,6.567567567567568,1,1,D
4413,EPL,2015-03-15,Chelsea,Southampton,3.19317,1.82802,3.19317,1.06685,18,11,8.869565217391305,8.696969696969697,1,1,D
11898,Serie_A,2015-03-15,Sassuolo,Parma,2.41615,0.335275,1.65485,0.335275,5,2,7.62962962962963,8.666666666666666,4,1,H
12012,Serie_A,2015-03-15,Atalanta,Udinese,0.74162,0.270521,0.74162,0.270521,6,3,8.44,10.263157894736842,0,0,D
11821,Serie_A,2015-03-15,Genoa,Chievo,1.10083,1.28332,1.10083,1.28332,10,3,4.666666666666667,7.7,0,2,A
8660,Bundesliga,2015-03-15,Wolfsburg,Freiburg,2.68949,1.21009,1.93171,1.21009,14,11,10.458333333333334,11.695652173913045,3,0,H
19940,RFPL,2015-03-15,Rubin Kazan,Akhmat Grozny,1.61753,0.700016,1.61753,0.700016,3,2,12.291666666666666,4.481481481481482,2,1,H
4756,EPL,2015-03-15,Man United,Tottenham,1.02781,0.206431,1.02781,0.206431,5,2,7.972222222222222,9.241379310344827,3,0,H
4186,EPL,2015-03-15,Everton,Newcastle,2.25807,0.809194,1.49698,0.809194,9,4,7.419354838709677,15.77777777777778,3,0,H
26,La_liga,2015-03-15,Malaga,Cordoba,1.64345,0.926039,1.64345,0.926039,6,6,5.8108108108108105,7.205882352941177,2,0,H
16186,Ligue_1,2015-03-15,Bordeaux,Paris SG,2.38445,2.24977,2.38445,1.48968,11,5,6.09375,10.31578947368421,3,2,H
8626,Bundesliga,2015-03-15,Mgladbach,Hannover,3.30586,0.395038,3.30586,0.395038,12,3,8.058823529411764,15.08,2,0,H
11594,Serie_A,2015-03-15,Verona,Napoli,1.73297,0.597828,1.73297,0.597828,2,8,13.857142857142858,4.32258064516129,2,0,H
64,La_liga,2015-03-15,Sevilla,Elche,3.005,0.67376,2.26172,0.67376,11,3,7.5,10.92,3,0,H
11974,Serie_A,2015-03-15,Inter,Cesena,1.24118,0.306265,1.24118,0.306265,11,4,5.307692307692308,12.096774193548388,1,1,D
444,La_liga,2015-03-15,Real Madrid,Levante,2.53951,0.58311,2.53951,0.58311,14,1,8.08,23.3125,2,0,H
15844,Ligue_1,2015-03-15,Marseille,Lyon,0.315525,0.573691,0.315525,0.573691,3,0,2.347826086956522,4.705882352941177,0,0,D
19970,RFPL,2015-03-16,FK Rostov,Kuban,1.58395,1.17604,1.58395,1.17604,7,7,3.625,3.78125,2,1,H
12202,Serie_A,2015-03-16,Torino,Lazio,0.400686,1.45192,0.400686,1.45192,1,5,21.25,6.0,0,2,A
12126,Serie_A,2015-03-16,Fiorentina,Milan,1.7668,0.790418,1.7668,0.790418,4,3,11.136363636363637,11.391304347826088,2,1,H
216,La_liga,2015-03-16,Getafe,Sociedad,1.18559,0.440657,1.18559,0.440657,3,7,4.526315789473684,5.0,0,1,A
4566,EPL,2015-03-16,Swansea,Liverpool,0.438751,1.69506,0.438751,1.69506,3,9,10.966666666666669,9.1875,0,1,A
11632,Serie_A,2015-03-16,Roma,Sampdoria,1.81154,1.13556,1.81154,1.13556,8,8,6.114285714285714,11.038461538461538,0,2,A
19881,RFPL,2015-03-20,Ufa,Krasnodar,1.00173,1.3656,1.00173,1.3656,8,5,8.379310344827585,7.333333333333333,0,2,A
8287,Bundesliga,2015-03-20,Hamburg,Hertha,0.482112,0.7084,0.482112,0.7084,6,3,4.088235294117647,8.363636363636363,0,1,A
15731,Ligue_1,2015-03-20,Paris SG,Lorient,3.60171,0.385115,2.08152,0.385115,18,5,5.410256410256411,25.894736842105264,3,1,H
711,La_liga,2015-03-20,Elche,Valencia,0.247285,2.37545,0.247285,2.37545,5,8,10.214285714285714,12.5,0,4,A
20241,RFPL,2015-03-21,Ural,Amkar,0.706421,0.145041,0.706421,0.145041,4,6,7.421052631578948,6.235294117647059,1,0,H
19941,RFPL,2015-03-21,Rubin Kazan,FK Rostov,2.18266,0.17014,1.42839,0.17014,9,3,3.9047619047619047,10.8,2,0,H
20271,RFPL,2015-03-21,Arsenal Tula,CSKA Moscow,0.535359,2.14059,0.535359,2.14059,2,16,25.2,7.318181818181818,1,4,A
4719,EPL,2015-03-21,Man City,West Brom,4.90913,0.775158,4.90913,0.775158,34,1,4.521739130434782,15.941176470588236,3,0,H
8559,Bundesliga,2015-03-21,Hannover,Dortmund,0.927629,2.31429,0.927629,2.31429,4,10,8.0,9.166666666666666,2,3,A
8729,Bundesliga,2015-03-21,Stuttgart,Ein Frankfurt,2.22419,1.35468,2.22419,1.35468,8,5,5.473684210526316,6.130434782608695,3,1,H
8831,Bundesliga,2015-03-21,Paderborn,Hoffenheim,1.07174,0.267507,1.07174,0.267507,7,3,7.138888888888889,6.78125,0,0,D
8763,Bundesliga,2015-03-21,FC Koln,Werder Bremen,1.76655,0.570166,1.00877,0.570166,8,4,6.095238095238095,6.833333333333333,1,1,D
8797,Bundesliga,2015-03-21,Freiburg,Augsburg,2.10189,1.10909,2.10189,1.10909,15,2,9.52,5.205882352941177,2,0,H
4225,EPL,2015-03-21,Southampton,Burnley,1.92097,1.05022,1.92097,1.05022,9,10,12.466666666666669,17.157894736842106,2,0,H
255,La_liga,2015-03-21,Ath Madrid,Getafe,2.09938,0.255093,2.09938,0.255093,9,3,9.416666666666666,7.74074074074074,2,0,H
4149,EPL,2015-03-21,Aston Villa,Swansea,0.762371,1.90437,0.762371,1.90437,7,5,12.0,7.772727272727272,0,1,A
16263,Ligue_1,2015-03-21,Lyon,Nice,1.41208,1.79842,0.651988,1.03833,12,1,5.6923076923076925,10.875,1,2,A
4605,EPL,2015-03-21,Stoke,Crystal Palace,2.07851,2.14974,2.07851,1.38861,6,6,7.272727272727272,10.608695652173912,1,2,A
4643,EPL,2015-03-21,Newcastle,Arsenal,1.0068,0.754782,1.0068,0.754782,5,10,8.222222222222221,7.027777777777778,1,2,A
4491,EPL,2015-03-21,Tottenham,Leicester,2.82935,2.722,2.06818,2.722,6,7,5.8,11.448275862068966,4,3,H
20301,RFPL,2015-03-21,T Moscow,Spartak Moscow,0.435475,0.715619,0.435475,0.715619,3,5,9.636363636363637,6.382352941176471,0,1,A
293,La_liga,2015-03-21,Vallecano,Malaga,0.578125,0.787002,0.578125,0.787002,1,3,3.071428571428572,4.4,1,0,H
12089,Serie_A,2015-03-21,Chievo,Palermo,1.78719,1.25955,1.02589,1.25955,8,6,12.26923076923077,3.619047619047619,1,0,H
4453,EPL,2015-03-21,West Ham,Sunderland,0.99619,0.536562,0.99619,0.536562,8,4,5.916666666666667,8.0,1,0,H
8491,Bundesliga,2015-03-21,Schalke 04,Leverkusen,1.79663,1.3174,1.79663,1.3174,5,7,5.678571428571429,7.135135135135135,0,1,A
15769,Ligue_1,2015-03-21,Bastia,Guingamp,0.698853,1.08129,0.698853,1.08129,4,4,6.8125,8.909090909090908,0,0,D
15883,Ligue_1,2015-03-21,Caen,Metz,0.666206,0.278793,0.666206,0.278793,6,3,9.173913043478262,12.63157894736842,0,0,D
16111,Ligue_1,2015-03-21,Toulouse,Bordeaux,0.915381,1.29075,0.915381,1.29075,3,4,11.76,6.111111111111111,2,1,H
483,La_liga,2015-03-21,Levante,Celta,0.434826,2.92074,0.434826,2.92074,4,16,9.806451612903226,5.653846153846154,0,1,A
16377,Ligue_1,2015-03-21,Evian Thonon Gaillard,Montpellier,1.34575,0.230609,1.34575,0.230609,4,3,4.083333333333333,7.541666666666667,1,0,H
15807,Ligue_1,2015-03-21,Rennes,Nantes,0.21106,0.282065,0.21106,0.282065,3,1,6.52,12.26923076923077,0,0,D
12165,Serie_A,2015-03-21,Milan,Cagliari,2.32036,1.08885,1.55906,1.08885,6,8,6.576923076923077,8.076923076923077,3,1,H
597,La_liga,2015-03-21,Granada,Eibar,0.706268,0.288646,0.706268,0.288646,4,0,4.545454545454546,10.0,0,0,D
369,La_liga,2015-03-21,Ath Bilbao,Almeria,1.43356,0.341584,1.43356,0.341584,7,2,5.380952380952381,7.791666666666667,2,1,H
20060,RFPL,2015-03-22,Dynamo Moscow,Zenit,0.369478,0.428588,0.369478,0.428588,6,13,6.55,7.580645161290323,0,1,A
103,La_liga,2015-03-22,La Coruna,Espanol,0.89593,1.551,0.89593,1.551,3,5,5.833333333333333,10.083333333333334,0,0,D
12051,Serie_A,2015-03-22,Empoli,Sassuolo,2.08642,0.619932,2.08642,0.619932,12,7,8.961538461538462,8.481481481481481,3,1,H
20091,RFPL,2015-03-22,M Saransk,Lokomotiv Moscow,0.477091,1.0462,0.477091,1.0462,9,3,13.409090909090908,4.033333333333333,0,0,D
16149,Ligue_1,2015-03-22,St Etienne,Lille,1.21521,0.234061,1.21521,0.234061,6,2,10.551724137931034,11.214285714285714,2,0,H
4681,EPL,2015-03-22,Liverpool,Man United,0.557648,1.22632,0.557648,0.465151,7,3,12.863636363636363,4.822222222222222,1,2,A
11709,Serie_A,2015-03-22,Juventus,Genoa,1.63976,0.256135,0.878466,0.256135,5,1,7.2592592592592595,7.921052631578948,1,0,H
8525,Bundesliga,2015-03-22,Mainz,Wolfsburg,1.02675,0.811129,1.02675,0.811129,10,2,15.0,4.411764705882353,1,1,D
20211,RFPL,2015-03-22,Kuban,Akhmat Grozny,1.48452,0.292347,1.48452,0.292347,8,4,7.115384615384615,11.142857142857142,1,0,H
4871,EPL,2015-03-22,QPR,Everton,1.39318,0.839996,1.39318,0.839996,18,9,5.032258064516129,5.592592592592593,1,2,A
4795,EPL,2015-03-22,Hull,Chelsea,1.32415,0.758601,1.32415,0.758601,3,5,9.8,19.181818181818183,2,3,A
16225,Ligue_1,2015-03-22,Reims,Monaco,1.14195,1.79552,1.14195,1.79552,7,2,11.666666666666666,6.233333333333333,1,3,A
559,La_liga,2015-03-22,Villarreal,Sevilla,1.9763,0.561801,1.9763,0.561801,8,4,5.333333333333333,9.478260869565217,0,2,A
8253,Bundesliga,2015-03-22,Bayern Munich,Mgladbach,0.70739,0.604102,0.70739,0.604102,13,3,7.181818181818182,47.3,0,2,A
141,La_liga,2015-03-22,Sociedad,Cordoba,1.48367,0.6619,1.48367,0.6619,15,1,4.354838709677419,14.375,3,1,H
12315,Serie_A,2015-03-22,Parma,Torino,0.738142,1.70895,0.738142,1.70895,7,11,16.727272727272727,8.8,0,2,A
12279,Serie_A,2015-03-22,Cesena,Roma,0.231981,1.02786,0.231981,1.02786,5,6,6.571428571428571,10.0,0,1,A
11746,Serie_A,2015-03-22,Udinese,Fiorentina,2.05116,1.24406,2.05116,1.24406,7,12,16.705882352941178,6.208333333333333,2,2,D
11861,Serie_A,2015-03-22,Sampdoria,Inter,1.4172,0.404639,1.4172,0.404639,5,11,20.666666666666668,3.2058823529411766,1,0,H
11937,Serie_A,2015-03-22,Napoli,Atalanta,1.61955,0.740525,1.61955,0.740525,4,1,6.315789473684211,17.5625,1,1,D
11671,Serie_A,2015-03-22,Lazio,Verona,1.72379,0.140112,1.72379,0.140112,14,1,7.9,16.736842105263158,2,0,H
16415,Ligue_1,2015-03-22,Lens,Marseille,0.345633,0.383233,0.345633,0.383233,2,3,4.791666666666667,5.833333333333333,0,4,A
407,La_liga,2015-03-22,Barcelona,Real Madrid,2.29612,1.69907,2.29612,1.69907,5,9,10.04,8.371428571428572,2,1,H
16073,Ligue_1,2015-04-03,Monaco,St Etienne,0.824897,0.651043,0.824897,0.651043,5,0,6.612903225806452,7.315789473684211,1,1,D
636,La_liga,2015-04-03,Eibar,Vallecano,1.32137,1.33096,0.57809,1.33096,7,4,10.73076923076923,5.40625,1,2,A
20151,RFPL,2015-04-04,Amkar,Rubin Kazan,1.03,2.02876,1.03,2.02876,7,4,6.6,6.25,0,3,A
11634,Serie_A,2015-04-04,Roma,Napoli,1.22732,0.975768,1.22732,0.975768,5,10,7.071428571428571,10.2,1,0,H
20061,RFPL,2015-04-04,Dynamo Moscow,Lokomotiv Moscow,1.84654,2.20665,1.09227,0.698102,12,3,3.4285714285714284,8.666666666666666,2,2,D
4530,EPL,2015-04-04,Arsenal,Liverpool,1.45672,1.21414,1.45672,0.452975,5,9,7.17948717948718,10.818181818181818,4,1,H
11823,Serie_A,2015-04-04,Genoa,Udinese,1.26793,1.64498,1.26793,1.64498,7,5,4.2105263157894735,8.703703703703704,1,1,D
11786,Serie_A,2015-04-04,Palermo,Milan,1.82986,1.72116,1.0686,1.72116,2,3,9.095238095238097,9.0,1,2,A
11976,Serie_A,2015-04-04,Inter,Parma,1.05665,0.542964,1.05665,0.542964,9,4,5.0,22.11764705882353,1,1,D
11596,Serie_A,2015-04-04,Verona,Cesena,1.4245,1.06234,1.4245,1.06234,2,8,13.27777777777778,5.291666666666667,3,3,D
12014,Serie_A,2015-04-04,Atalanta,Torino,0.635446,0.675998,0.635446,0.675998,13,6,6.696969696969697,8.074074074074074,1,2,A
12242,Serie_A,2015-04-04,Cagliari,Lazio,0.368621,4.45421,0.368621,2.93161,6,5,8.657142857142857,3.9047619047619047,1,3,A
11900,Serie_A,2015-04-04,Sassuolo,Chievo,1.47235,0.635164,0.711054,0.635164,3,9,6.75,4.551724137931035,1,0,H
8356,Bundesliga,2015-04-04,Hoffenheim,Mgladbach,2.32046,3.20249,2.32046,2.44471,7,6,9.76595744680851,12.842105263157896,1,4,A
8322,Bundesliga,2015-04-04,Leverkusen,Hamburg,3.81979,0.35348,3.81979,0.35348,9,2,5.575,10.0,4,0,H
8696,Bundesliga,2015-04-04,Ein Frankfurt,Hannover,1.03699,1.33074,1.03699,1.33074,4,7,13.434782608695652,4.0,2,2,D
8798,Bundesliga,2015-04-04,Freiburg,FC Koln,0.504147,0.844825,0.504147,0.844825,7,15,12.130434782608695,8.208333333333334,1,0,H
8662,Bundesliga,2015-04-04,Wolfsburg,Stuttgart,3.74206,1.92469,2.98428,1.92469,5,1,8.588235294117647,11.333333333333334,3,1,H
8458,Bundesliga,2015-04-04,Werder Bremen,Mainz,0.718931,0.92075,0.718931,0.92075,2,7,5.486486486486487,8.578947368421053,0,0,D
20182,RFPL,2015-04-04,Krasnodar,M Saransk,3.81833,0.270059,3.06406,0.270059,22,2,5.724137931034483,11.17142857142857,4,0,H
4302,EPL,2015-04-04,West Brom,QPR,2.13361,1.20939,2.13361,1.20939,9,5,11.375,10.571428571428571,1,4,A
4188,EPL,2015-04-04,Everton,Southampton,1.02048,0.533646,1.02048,0.533646,3,6,8.52,4.435897435897436,1,0,H
4568,EPL,2015-04-04,Swansea,Hull,1.49943,0.919329,1.49943,0.919329,3,3,10.115384615384617,21.42105263157895,3,1,H
4263,EPL,2015-04-04,Leicester,West Ham,3.43561,1.93553,2.67444,1.93553,11,12,7.952380952380952,6.652173913043479,2,1,H
66,La_liga,2015-04-04,Sevilla,Ath Bilbao,1.36462,0.480128,1.36462,0.480128,6,5,8.961538461538462,8.333333333333334,2,0,H
4758,EPL,2015-04-04,Man United,Aston Villa,1.9836,0.311787,1.9836,0.311787,11,3,3.5454545454545454,25.071428571428573,3,1,H
15998,Ligue_1,2015-04-04,Guingamp,Lyon,0.444604,1.70947,0.444604,0.94938,5,6,20.142857142857142,4.111111111111111,1,3,A
674,La_liga,2015-04-04,Cordoba,Ath Madrid,0.477035,1.18641,0.477035,1.18641,2,4,10.333333333333334,12.24,0,2,A
19852,RFPL,2015-04-04,Spartak Moscow,Kuban,0.920725,1.55618,0.166449,1.55618,5,7,5.096774193548387,8.227272727272727,1,1,D
8594,Bundesliga,2015-04-04,Dortmund,Bayern Munich,0.51879,0.759126,0.51879,0.759126,8,3,6.875,7.617647058823529,0,1,A
4415,EPL,2015-04-04,Chelsea,Stoke,3.28546,0.277288,2.52429,0.277288,18,2,16.11111111111111,14.3,2,1,H
12128,Serie_A,2015-04-04,Fiorentina,Sampdoria,2.2646,0.512445,2.2646,0.512445,24,2,4.486486486486487,11.789473684210526,2,0,H
750,La_liga,2015-04-04,Almeria,Levante,1.34021,2.45536,0.59693,2.45536,4,7,7.266666666666667,5.384615384615385,1,4,A
16036,Ligue_1,2015-04-04,Nice,Evian Thonon Gaillard,1.28484,1.60029,1.28484,0.840193,5,2,5.032258064516129,4.45945945945946,2,2,D
16302,Ligue_1,2015-04-04,Lorient,Rennes,1.17439,0.406495,1.17439,0.406495,5,1,15.818181818181818,22.357142857142858,0,3,A
15921,Ligue_1,2015-04-04,Montpellier,Bastia,2.6221,0.227001,1.10191,0.227001,3,5,9.807692307692308,4.8108108108108105,3,1,H
15694,Ligue_1,2015-04-04,Lille,Reims,2.82156,0.943203,2.04726,0.943203,4,2,7.56,7.970588235294118,3,1,H
16340,Ligue_1,2015-04-04,Metz,Toulouse,1.18188,1.02796,1.18188,1.02796,16,2,7.290322580645161,9.571428571428571,3,2,H
11710,Serie_A,2015-04-04,Juventus,Empoli,2.06686,0.445433,2.06686,0.445433,8,5,11.0,19.05,2,0,H
28,La_liga,2015-04-04,Malaga,Sociedad,1.94239,0.432609,1.94239,0.432609,7,2,6.44,5.03030303030303,1,1,D
446,La_liga,2015-04-05,Real Madrid,Granada,6.61091,0.602945,6.61091,0.602945,18,1,13.75,19.125,9,1,H
20032,RFPL,2015-04-05,Zenit,CSKA Moscow,2.1629,0.490455,2.1629,0.490455,3,8,12.666666666666666,8.885714285714286,2,1,H
16188,Ligue_1,2015-04-05,Bordeaux,Lens,1.84297,1.43634,1.84297,1.43634,6,4,7.466666666666667,7.5,2,1,H
4834,EPL,2015-04-05,Burnley,Tottenham,1.51355,0.377376,1.51355,0.377376,4,4,10.758620689655173,11.846153846153848,0,0,D
20242,RFPL,2015-04-05,Ural,FK Rostov,0.116435,1.17594,0.116435,1.17594,1,5,8.037037037037036,8.241379310344827,0,1,A
8390,Bundesliga,2015-04-05,Augsburg,Schalke 04,0.927284,0.933294,0.927284,0.933294,4,7,4.75,5.166666666666667,0,0,D
19882,RFPL,2015-04-05,Ufa,Akhmat Grozny,0.148117,0.72335,0.148117,0.72335,1,3,8.666666666666666,3.2,0,1,A
4340,EPL,2015-04-05,Sunderland,Newcastle,0.829443,0.798234,0.829443,0.798234,6,8,4.419354838709677,6.071428571428571,1,0,H
15960,Ligue_1,2015-04-05,Nantes,Caen,1.22924,1.82125,1.22924,1.06116,2,8,10.32,10.666666666666666,1,2,A
332,La_liga,2015-04-05,Valencia,Villarreal,1.26916,0.278552,1.26916,0.278552,5,7,5.153846153846154,6.090909090909091,0,0,D
8424,Bundesliga,2015-04-05,Hertha,Paderborn,1.84498,0.563136,1.84498,0.563136,4,3,8.454545454545455,11.75,2,0,H
218,La_liga,2015-04-05,Getafe,La Coruna,1.29359,1.16571,1.29359,1.16571,6,10,6.766666666666667,4.529411764705882,2,1,H
20272,RFPL,2015-04-05,Arsenal Tula,T Moscow,0.383771,1.24395,0.383771,1.24395,7,5,6.157894736842105,8.368421052631579,1,3,A
522,La_liga,2015-04-05,Celta,Barcelona,0.653911,1.93453,0.653911,1.93453,6,8,7.404761904761905,5.777777777777778,0,1,A
15846,Ligue_1,2015-04-05,Marseille,Paris SG,0.634944,0.396874,0.634944,0.396874,1,4,9.823529411764708,4.5,2,3,A
180,La_liga,2015-04-06,Espanol,Elche,0.536142,0.496354,0.536142,0.496354,3,5,10.607142857142858,6.730769230769231,1,1,D
4378,EPL,2015-04-06,Crystal Palace,Man City,1.32783,1.1129,1.32783,1.1129,1,19,12.869565217391305,4.25925925925926,2,1,H
20093,RFPL,2015-04-07,M Saransk,Amkar,0.980735,0.710213,0.226459,0.710213,0,7,8.25925925925926,4.52,1,0,H
19943,RFPL,2015-04-07,Rubin Kazan,Krasnodar,1.79575,0.432515,1.79575,0.432515,9,6,7.081081081081081,7.653846153846154,1,2,A
16074,Ligue_1,2015-04-07,Monaco,Montpellier,0.758015,1.24109,0.758015,0.480994,6,1,6.181818181818182,6.285714285714286,0,0,D
257,La_liga,2015-04-07,Ath Madrid,Sociedad,1.31813,0.436442,1.31813,0.436442,3,3,9.38888888888889,8.838709677419354,2,0,H
4151,EPL,2015-04-07,Aston Villa,QPR,1.86698,1.43061,1.86698,1.43061,5,3,6.5,8.863636363636363,3,3,D
485,La_liga,2015-04-07,Levante,Sevilla,1.66884,1.49345,1.66884,1.49345,5,11,6.96,7.40625,1,2,A
637,La_liga,2015-04-07,Eibar,Malaga,0.790085,0.428638,0.790085,0.428638,2,0,8.521739130434783,6.892857142857143,1,0,H
20003,RFPL,2015-04-08,Akhmat Grozny,Zenit,0.43545,1.11367,0.43545,1.11367,4,2,8.458333333333334,9.61904761904762,1,2,A
20213,RFPL,2015-04-08,Kuban,Ural,1.15093,1.31322,1.15093,1.31322,2,2,7.121212121212121,11.263157894736842,0,2,A
12317,Serie_A,2015-04-08,Parma,Udinese,1.22121,0.543698,1.22121,0.543698,10,10,16.473684210526315,7.655172413793103,1,0,H
20123,RFPL,2015-04-08,Lokomotiv Moscow,T Moscow,2.4246,1.09486,1.67032,1.09486,7,2,10.9,9.115384615384617,2,0,H
19913,RFPL,2015-04-08,CSKA Moscow,Dynamo Moscow,1.15481,1.01731,1.15481,1.01731,22,2,6.827586206896552,8.1,1,2,A
409,La_liga,2015-04-08,Barcelona,Almeria,1.71657,0.267948,1.71657,0.267948,10,2,3.96875,12.153846153846152,4,0,H
105,La_liga,2015-04-08,La Coruna,Cordoba,0.469966,1.36851,0.469966,1.36851,1,2,6.088235294117647,6.620689655172414,1,1,D
295,La_liga,2015-04-08,Vallecano,Real Madrid,1.19622,1.94497,1.19622,1.94497,5,8,7.428571428571429,12.692307692307692,0,2,A
599,La_liga,2015-04-08,Granada,Celta,1.66481,1.04873,1.66481,1.04873,2,10,13.166666666666666,4.444444444444445,1,1,D
20273,RFPL,2015-04-09,Arsenal Tula,Spartak Moscow,0.769816,1.59016,0.769816,1.59016,9,7,11.0,3.033333333333333,1,0,H
